ISSorbit.A1Gregorian       ISSorbit.A1ModJulian      ISSorbit.ElapsedDays      ISSorbit.ElapsedSecs      ISSorbit.EarthMJ2000Eq.X   ISSorbit.EarthMJ2000Eq.Y   ISSorbit.EarthMJ2000Eq.Z   ISSorbit.EarthMJ2000Eq.VX   ISSorbit.EarthMJ2000Eq.VY   ISSorbit.EarthMJ2000Eq.VZ   
03 Jan 2000 17:35:39.162   21547.23309214798         2.233091750043968         192939.1272037989         1838.733320043732          -4311.37859531099          -4885.8422615872           7.290380845554716           0.4476418809536795          2.344580250650311           
03 Jan 2000 17:37:10.225   21547.23414612058         2.234145722639369         193030.1904360415         2491.683082499013          -4247.800413026197         -4646.705163818449         7.037486423110941           0.9474931151920594          2.902887321432317           
03 Jan 2000 17:38:41.254   21547.235199704           2.235199306061986         193121.2200437556         3117.948706569971          -4139.16506893605          -4358.199472693919         6.70991962485463            1.437229339648806           3.430231028813301           
03 Jan 2000 17:40:12.450   21547.23625521036         2.236254812425614         193212.415793573          3712.169254295025          -3986.280715795762         -4022.652294414827         6.31023725180414            1.912697628436591           3.922067982973038           
03 Jan 2000 17:41:25.600   21547.23710184741         2.237101449471084         193285.5652343016         4160.501798209009          -3832.858284988279         -3722.249828332232         5.940725844793782           2.279685586628745           4.28662663058281            
03 Jan 2000 17:42:52.067   21547.23810263295         2.238102235016413         193372.0331054181         4653.4263166958            -3617.687572029617         -3334.30053193998          5.451468665906498           2.693250489066268           4.679457373277778           
03 Jan 2000 17:44:12.509   21547.23903366724         2.239033269306674         193452.4744680966         5072.036950801106          -3386.329622214121         -2944.527631831186         4.949151429367881           3.054998841184984           5.004688798127073           
03 Jan 2000 17:45:42.521   21547.24007547647         2.240075078530936         193542.4867850728         5490.398868941365          -3094.225532646897         -2479.484915840161         4.338421971264209           3.429707087618234           5.319211764916787           
03 Jan 2000 17:47:13.361   21547.24112686519         2.241126467255526         193633.3267708775         5854.746810833529          -2766.844138261223         -1983.982251549406         3.676219596550841           3.771812261277583           5.580488964852219           
03 Jan 2000 17:48:44.321   21547.24217964345         2.24217924550976          193724.2868120433         6157.467922343944          -2409.680935637352         -1466.720722709792         2.97399632456867            4.07443245157244            5.782795961796746           
03 Jan 2000 17:50:15.351   21547.24323322525         2.243232827313477         193815.3162798844         6394.970533124359          -2026.632704494638         -933.4308914863664         2.23950493754674            4.334025120992687           5.923644875144941           
03 Jan 2000 17:51:46.115   21547.24428373671         2.24428333877222          193906.0804699198         6564.071165604403          -1623.23747363403          -391.7775295619779         1.483351653016984           4.547000271660949           6.001196245174422           
